square_feet,spray_count,mp_count,drip_count,rotor_count,valve_count,value_mill,est_irrig_value,region,building_type,mix_manufacturers,general_contractor
84731.73,7.141724,6.004363,2.6901367,4.8176155,20.637133,13.958687,6168.8823,Northeast,school,True,Nix Construction
84758.14,7.14545,6.0159206,2.690637,4.825495,20.64809,13.961254,6171.1167,Northern California ,school,True,Nix Construction
84876.92,7.156267,6.0265007,2.6913207,4.84077,20.659237,13.96577,6171.992,Southern California,school,True,Nix Construction
84868.94,7.165079,6.0205708,2.6910996,4.830814,20.652561,13.967559,6174.9185,Central States,park,True,Nix Construction
85104.07,7.175693,6.0551023,2.6933298,4.839773,20.691687,13.970642,6194.9424,Great Lakes,school,True,Nix Construction
84782.76,7.15675,6.0121956,2.6902804,4.8232565,20.647757,13.96234,6170.868,Northern California ,school,True,Nix Construction
84947.086,7.1586823,6.0496335,2.692858,4.8352637,20.670094,13.968978,6178.7,Southwest,school,True,Nix Construction
84806.87,7.148667,6.0173335,2.690724,4.8263636,20.646563,13.962814,6172.568,Southwest,school,True,Nix Construction
84780.04,7.1438055,6.013933,2.690014,4.8233895,20.644758,13.962753,6173.712,Northern California ,school,True,Nix Construction
84701.734,7.140295,5.9992013,2.6896088,4.8189626,20.63336,13.959384,6167.2217,Northern California ,school,True,Nix Construction
84703.61,7.1419044,6.0011,2.689494,4.819774,20.63492,13.95917,6167.3896,Northern California ,school,True,Nix Construction
84819.08,7.148134,6.0264974,2.6912756,4.8303223,20.647312,13.963007,6170.953,Southern California,school,True,Nix Construction
84730.4,7.141779,6.003421,2.689705,4.821045,20.63697,13.960615,6168.3,Northeast,school,True,Nix Construction
84824.81,7.1588287,6.035892,2.69174,4.8347726,20.661453,13.969065,6179.2217,Central States,school,True,Nix Construction
84809.1,7.1595244,6.035662,2.6914582,4.828707,20.650677,13.967928,6171.7827,Southwest,school,True,Nix Construction
84762.93,7.151414,6.0150604,2.690856,4.82668,20.650528,13.964121,6171.1416,Southwest,school,True,Nix Construction
84690.41,7.1401067,6.004589,2.6897628,4.8188834,20.633787,13.958874,6170.9766,Southern California,school,True,Nix Construction
84707.27,7.141435,5.999275,2.689256,4.817726,20.632595,13.95965,6167.8613,Southern California,school,True,Nix Construction
84665.87,7.1363764,5.992293,2.6890905,4.8141775,20.625767,13.957539,6166.4487,Central States,school,True,Nix Construction
85215.51,7.178238,6.0914125,2.6965287,4.856254,20.724178,13.976764,6193.654,Northeast,school,True,Nix Construction
84909.41,7.154518,6.030977,2.691059,4.829633,20.664135,13.965853,6176.92,Southwest,school,True,Nix Construction
84893.164,7.157902,6.0294976,2.6908894,4.8384914,20.66513,13.968648,6178.7437,Northeast,school,True,Nix Construction
85508.96,7.1906013,6.093626,2.6976178,4.8777766,20.745804,13.986812,6215.0195,Northeast,school,True,Nix Construction
86681.766,7.2954426,6.2987747,2.7193213,4.9551444,20.928604,14.084669,6246.592,Northeast,school,True,Nix Construction
84683.36,7.138895,5.998413,2.689519,4.8200355,20.630226,13.95784,6166.7715,Southern California,school,True,Nix Construction
84711.266,7.140527,6.0019264,2.6893728,4.815789,20.632952,13.95879,6170.592,Southeast,school,True,Nix Construction
84704.57,7.140356,6.0015917,2.689588,4.8157353,20.635906,13.95858,6167.452,Northeast,school,True,Nix Construction
84758.88,7.1527247,6.01958,2.6903238,4.8240767,20.643566,13.9621525,6171.5566,Central States,school,True,Nix Construction
85407.84,7.176513,6.0629644,2.6963365,4.8778057,20.719292,13.98364,6188.313,Southern California,school,True,Nix Construction
84867.79,7.1550817,6.0276885,2.6919458,4.838766,20.654005,13.970584,6176.5845,Central States,school,True,Nix Construction
84689.41,7.1410446,5.998414,2.6894403,4.817339,20.63283,13.958946,6169.769,Central States,school,True,Nix Construction
85511.63,7.19868,6.079493,2.6970818,4.8649774,20.750143,13.988027,6206.4536,Northeast,school,True,Nix Construction
86233.555,7.2776933,6.2407355,2.7135768,4.951546,20.888086,14.055135,6236.7437,Southern California,school,True,Nix Construction
85637.52,7.211572,6.1858473,2.7044356,4.891983,20.782387,14.017206,6232.542,Southern California,school,True,Nix Construction
85074.38,7.173975,6.060767,2.696871,4.855826,20.721443,13.974636,6199.1304,Northern California ,school,True,Nix Construction
89130.12,7.457886,6.6138315,2.7562768,5.0377793,21.073215,14.27652,6364.05,Northeast,school,True,Nix Construction
84670.24,7.1380334,5.9931455,2.6890788,4.812738,20.627108,13.957459,6166.969,Northern California ,school,True,Nix Construction
84886.65,7.1589875,6.032334,2.6925304,4.8334675,20.65638,13.971272,6183.5327,Southwest,school,True,Nix Construction
84849.86,7.156509,6.0195355,2.6907673,4.822086,20.64868,13.963867,6173.362,Northern California ,school,True,Nix Construction
84695.484,7.1424713,6.0029917,2.6893497,4.8191524,20.631483,13.958737,6168.4956,Southeast,school,True,Nix Construction
85445.72,7.217208,6.090588,2.6977391,4.892359,20.736874,14.012058,6195.644,Northern California ,school,True,Nix Construction
85598.34,7.23168,6.117708,2.7028644,4.883198,20.763424,14.010057,6212.0273,Northern California ,school,True,Nix Construction
84788.7,7.1472745,6.0113573,2.6908176,4.8234944,20.643753,13.962341,6173.555,Southern California,school,True,Nix Construction
84655.984,7.13436,5.989997,2.6889305,4.812121,20.623661,13.956875,6165.333,Southwest,school,True,Nix Construction
84704.55,7.1398296,5.9981174,2.6892717,4.8182154,20.632673,13.958343,6168.0605,Great Lakes,school,True,Nix Construction
84713.8,7.13967,6.004262,2.6897411,4.817219,20.632347,13.958955,6168.915,Southwest,school,True,Nix Construction
85107.4,7.188825,6.0783744,2.6970658,4.8656163,20.70734,13.986744,6201.3228,Northeast,school,True,Nix Construction
84775.54,7.145666,6.020958,2.690469,4.823475,20.636118,13.962315,6169.7305,Northern California ,school,True,Nix Construction
85572.35,7.219794,6.1358914,2.7008832,4.8880954,20.75725,13.999553,6212.5967,Southern California,school,True,Nix Construction
84675.555,7.136467,5.9928412,2.6892416,4.814828,20.627695,13.957495,6167.364,Southern California,school,True,Nix Construction
84846.17,7.1541724,6.016695,2.6907792,4.833451,20.653929,13.964,6172.573,Great Lakes,school,True,Nix Construction
84717.48,7.1431594,6.0107317,2.6898007,4.8189383,20.635986,13.95995,6167.7866,Southwest,school,True,Nix Construction
85243.76,7.1787076,6.0973134,2.698763,4.884462,20.728643,13.989284,6192.9087,Southern California,school,True,Nix Construction
84890.12,7.158161,6.0452557,2.6925223,4.8276863,20.654406,13.967711,6175.224,Northeast,school,True,Nix Construction
84811.164,7.1522236,6.019782,2.6912937,4.835521,20.654694,13.969385,6177.26,Southwest,school,True,Nix Construction
84747.984,7.146181,6.012723,2.6900418,4.8226976,20.63933,13.961729,6175.255,Southeast,park,True,Nix Construction
84820.46,7.149109,6.038383,2.6910849,4.8342943,20.653906,13.964785,6177.379,Northeast,school,True,Nix Construction
84969.375,7.169883,6.0453978,2.6935284,4.8413005,20.685675,13.973417,6190.203,Northeast,school,True,Nix Construction
86133.11,7.2312407,6.1624136,2.7080529,4.9088254,20.800943,14.013906,6225.03,Northeast,school,True,Nix Construction
84812.92,7.14647,6.0128665,2.690351,4.832258,20.645832,13.963635,6169.856,Southwest,school,True,Nix Construction
84652.4,7.133534,5.989808,2.6888971,4.81133,20.62247,13.956699,6165.2446,Northeast,school,True,Nix Construction
84991.33,7.1639614,6.0744143,2.6928031,4.8340535,20.676256,13.977318,6186.2393,Southwest,school,True,Nix Construction
84814.734,7.149682,6.031018,2.691626,4.833609,20.651321,13.961951,6172.9053,Northeast,school,True,Nix Construction
84767.05,7.1484346,6.009301,2.6905346,4.8275743,20.640913,13.962483,6169.0063,Southern California,school,True,Nix Construction
84835.734,7.149295,6.0206075,2.6912885,4.8289347,20.654076,13.96377,6171.17,Southwest,school,True,Nix Construction
85049.2,7.1639543,6.0530972,2.6929398,4.84922,20.676977,13.975283,6181.8115,Great Lakes,school,True,Nix Construction
84814.266,7.152964,6.0117865,2.6909246,4.8300505,20.65156,13.962995,6176.3315,Southern California,school,True,Nix Construction
84811.42,7.144429,6.0068345,2.6904438,4.8235426,20.647186,13.961893,6171.3,Great Lakes,school,True,Nix Construction
84952.516,7.160035,6.0377927,2.6917343,4.8369894,20.659065,13.971599,6188.697,Northeast,school,True,Nix Construction
85726.76,7.2176204,6.1347466,2.7027764,4.8971877,20.777943,14.0090275,6207.1177,Southwest,school,True,Nix Construction
86085.85,7.2431626,6.2184525,2.7112079,4.909498,20.850346,14.033033,6250.521,Northern California ,school,True,Nix Construction
84697.516,7.138474,5.9955797,2.6893268,4.8171773,20.62913,13.957574,6167.3037,Southeast,school,True,Nix Construction
85910.086,7.2379084,6.19418,2.7085927,4.9365134,20.834545,14.026457,6215.4907,Southern California,school,True,Nix Construction
84672.586,7.1372485,5.993565,2.689114,4.814676,20.626135,13.957739,6167.171,Central States,school,True,Nix Construction
85149.87,7.161658,6.0509086,2.6936698,4.845842,20.69878,13.9718275,6184.713,Northeast,school,True,Nix Construction
84667.83,7.136685,5.994695,2.6891224,4.81371,20.626434,13.957664,6167.039,Southwest,school,True,Nix Construction
84788.75,7.1514935,6.041513,2.692375,4.831641,20.655655,13.963002,6171.6494,Southern California,school,True,Nix Construction
84960.875,7.174893,6.0761433,2.6940405,4.84346,20.683283,13.977567,6195.855,Central States,school,True,Nix Construction
85823.58,7.234166,6.2122793,2.7076025,4.9096856,20.788761,14.024419,6212.242,Southwest,school,True,Nix Construction
84709.1,7.1408114,5.999454,2.6894412,4.817165,20.632946,13.958384,6169.982,Southeast,school,True,Nix Construction
84792.17,7.1540375,6.0231214,2.690913,4.8314633,20.65173,13.963731,6174.9707,Southwest,school,True,Nix Construction
84922.01,7.1612997,6.035829,2.693395,4.842216,20.68148,13.9685335,6176.0054,Southwest,school,True,Nix Construction
84777.68,7.1482463,6.017363,2.6903994,4.824354,20.64461,13.96251,6176.0786,Great Lakes,school,True,Nix Construction
85342.73,7.218437,6.0950704,2.6990747,4.8740854,20.722359,13.992108,6195.829,Southeast,school,True,Nix Construction
84873.625,7.154173,6.025918,2.6915307,4.834651,20.661133,13.968375,6175.9263,Northeast,school,True,Nix Construction
85045.64,7.187112,6.0646877,2.6948016,4.8498397,20.699303,13.980209,6197.285,Central States,school,True,Nix Construction
84878.78,7.155353,6.029153,2.6917784,4.8349314,20.664701,13.967877,6177.616,Northern California ,school,True,Nix Construction
84844.49,7.151513,6.013775,2.690991,4.831168,20.656939,13.965311,6180.274,Northern California ,school,True,Nix Construction
84772.086,7.150519,6.013086,2.6905947,4.830568,20.650211,13.962905,6169.3843,Southern California,school,True,Nix Construction
84834.53,7.158837,6.0334806,2.6907587,4.833123,20.66043,13.96724,6171.927,Northeast,school,True,Nix Construction
84721.22,7.137173,5.9983587,2.6893938,4.817849,20.634405,13.9582405,6167.0723,Southwest,school,True,Nix Construction
85043.65,7.162898,6.068732,2.693498,4.839927,20.681543,13.974706,6183.6167,Northeast,school,True,Nix Construction
84796.58,7.151359,6.0179515,2.6906846,4.8305945,20.653889,13.963472,6173.967,Northern California ,school,True,Nix Construction
85415.19,7.1989284,6.123607,2.6997855,4.8951135,20.749533,13.991293,6203.3374,Southeast,school,True,Nix Construction
84969.79,7.1666417,6.084286,2.6953695,4.8432326,20.679098,13.97336,6187.401,Southern California,school,True,Nix Construction
85555.6,7.2080617,6.098753,2.6979764,4.88945,20.761795,14.000434,6195.9106,Southwest,school,True,Nix Construction
84666.586,7.1351857,5.992954,2.689014,4.8138556,20.62557,13.957165,6165.7456,Southwest,school,True,Nix Construction
84681.57,7.137304,5.99527,2.6891234,4.8157587,20.62669,13.957927,6167.429,Northeast,school,True,Nix Construction
85685.78,7.220929,6.2026153,2.7070792,4.9026,20.810911,14.008008,6216.8867,Southern California,school,True,Nix Construction
86056.71,7.2494574,6.249975,2.7135131,4.9287453,20.797283,14.0455675,6230.154,Southwest,school,True,Nix Construction
85382.67,7.1904335,6.1175365,2.6965141,4.8709764,20.736788,13.992722,6197.744,Northeast,school,True,Nix Construction
84705.81,7.142446,6.006824,2.6897745,4.8186836,20.640436,13.959607,6171.573,Great Lakes,school,True,Nix Construction
84734.29,7.150046,6.003945,2.6898985,4.821574,20.636736,13.961246,6167.1665,Northern California ,school,True,Nix Construction
85181.766,7.169099,6.0633345,2.693658,4.8570313,20.684513,13.976149,6195.812,Northeast,school,True,Nix Construction
84830.57,7.173541,6.0236516,2.6911385,4.8311324,20.653639,13.971428,6172.8955,Central States,school,True,Nix Construction
85060.62,7.171811,6.0704927,2.6956031,4.8578935,20.687263,13.980829,6196.0273,Northeast,school,True,Nix Construction
84904.01,7.1644936,6.0486045,2.6928318,4.8376603,20.67288,13.971923,6178.0327,Northern California ,school,True,Nix Construction
84729.07,7.1421885,6.0011044,2.6895416,4.820333,20.636024,13.959572,6170.2534,Northeast,school,True,Nix Construction
84687.61,7.138625,5.9995646,2.6896179,4.816504,20.63006,13.958303,6167.613,Southern California,school,True,Nix Construction
84754.43,7.1445103,6.011422,2.6902392,4.8215957,20.637712,13.960188,6172.285,Northeast,school,True,Nix Construction
84761.67,7.152137,6.011386,2.6905096,4.826999,20.652855,13.960907,6169.8,Southern California,school,True,Nix Construction
85003.86,7.1807303,6.0776367,2.6950855,4.8433757,20.696434,13.978872,6183.4688,Southeast,school,True,Nix Construction
85923.28,7.250485,6.220636,2.7131538,4.9346514,20.833534,14.035537,6215.0527,Southwest,school,True,Nix Construction
84777.89,7.1529946,6.0175467,2.690631,4.833261,20.644754,13.963146,6171.8755,Southeast,school,True,Nix Construction
84733.28,7.146431,6.0103555,2.6901646,4.820748,20.641333,13.959835,6167.611,Southern California,school,True,Nix Construction
85041.72,7.1751804,6.0572734,2.6945624,4.8457766,20.691135,13.976744,6178.145,Southern California,school,True,Nix Construction
84685.94,7.137134,5.9959373,2.689157,4.814857,20.628197,13.958025,6167.4385,Great Lakes,school,True,Nix Construction
87178.695,7.320707,6.346681,2.7292247,4.997588,20.968332,14.116628,6274.494,Northeast,school,True,Nix Construction
84756.32,7.147931,6.012493,2.6900873,4.82093,20.640383,13.961869,6170.3027,Northern California ,school,True,Nix Construction
85062.2,7.1705947,6.0478907,2.6928732,4.8435855,20.682816,13.969654,6177.3447,Southern California,school,True,Nix Construction
84686.64,7.1382737,5.997276,2.6892407,4.8176017,20.630163,13.958093,6167.2256,Northern California ,school,True,Nix Construction
84747.625,7.1467285,6.0196986,2.6908605,4.826795,20.648775,13.961197,6169.048,Southern California,school,True,Nix Construction
85380.27,7.196097,6.0904613,2.6961262,4.8572598,20.72537,13.991374,6189.108,Southwest,school,True,Nix Construction
85324.04,7.221165,6.0841193,2.697632,4.870516,20.718958,13.999675,6188.4707,Northern California ,school,True,Nix Construction
85119.17,7.173714,6.056282,2.6955357,4.8455696,20.68217,13.980238,6181.2812,Northeast,school,True,Nix Construction
84671.734,7.136071,5.9944396,2.6891015,4.814294,20.626999,13.957328,6167.8906,Great Lakes,school,True,Nix Construction
84675.81,7.139191,5.999284,2.6893191,4.815932,20.632126,13.957877,6167.3613,Southern California,school,True,Nix Construction
87210.53,7.297085,6.26599,2.7169058,5.0032053,20.94369,14.089771,6229.589,Southern California,school,True,Nix Construction
85507.73,7.226023,6.1646466,2.7007196,4.884913,20.740606,14.012013,6221.537,Southwest,school,True,Nix Construction
85879.375,7.249864,6.1827755,2.7110791,4.9539795,20.86069,14.03918,6222.334,Southwest,school,True,Nix Construction
84669.96,7.1374464,5.9927053,2.689019,4.812945,20.626888,13.957267,6166.9146,Central States,school,True,Nix Construction
84870.85,7.1517224,6.0359836,2.6913872,4.829057,20.654829,13.967532,6175.273,Southwest,school,True,Nix Construction
84906.52,7.156959,6.0329156,2.691526,4.8344707,20.65851,13.964652,6178.453,Southeast,school,True,Nix Construction
84690.3,7.1425896,6.00143,2.6895678,4.8191543,20.6321,13.95902,6166.7236,Southern California,school,True,Nix Construction
84918.24,7.1661096,6.043477,2.6931453,4.8329544,20.6711,13.973681,6179.0103,Southeast,school,True,Nix Construction
84856.73,7.1548243,6.0580606,2.6913328,4.8297076,20.65752,13.968413,6176.952,Northeast,school,True,Nix Construction
84832.07,7.1499357,6.024123,2.6913,4.8265915,20.654781,13.96224,6169.7627,Northeast,school,True,Nix Construction
84958.69,7.16647,6.0307617,2.6922877,4.8291936,20.665632,13.965874,6181.2188,Northern California ,school,True,Nix Construction
84683.664,7.140035,5.995093,2.6892464,4.816029,20.630346,13.95752,6166.3413,Central States,school,True,Nix Construction
86121.4,7.2622104,6.1959677,2.711408,4.9412913,20.847103,14.05394,6209.048,Southern California,school,True,Nix Construction
84748.85,7.1405034,6.0047293,2.6897216,4.817583,20.63968,13.958931,6175.0693,Northeast,school,True,Nix Construction
84781.55,7.1464314,6.007607,2.6901417,4.821168,20.64546,13.96086,6169.576,Great Lakes,school,True,Nix Construction
84984.39,7.162454,6.0368743,2.6922214,4.829032,20.661055,13.967404,6178.6826,Northwest,school,True,Nix Construction
85759.06,7.222457,6.117689,2.7011237,4.892001,20.74058,14.017734,6202.177,Southwest,school,True,Nix Construction
85166.41,7.186851,6.0850596,2.6967416,4.8621974,20.702124,13.981725,6180.926,Southwest,school,True,Nix Construction
84697.5,7.140568,6.000087,2.6895032,4.817315,20.632267,13.958659,6170.889,Central States,school,True,Nix Construction
84965.29,7.1716924,6.047661,2.6941502,4.8524256,20.678602,13.979604,6190.067,Northeast,school,True,Nix Construction
84667.055,7.135149,5.9920087,2.6890104,4.8136587,20.624746,13.9570875,6165.8594,Northeast,school,True,Nix Construction
84866.71,7.1527624,6.02881,2.6914027,4.8377566,20.65795,13.96409,6173.125,Northeast,school,True,Nix Construction
84808.38,7.1550198,6.0155754,2.690733,4.830959,20.66231,13.962718,6173.4604,Southern California,school,True,Nix Construction
84688.99,7.1374125,5.9938307,2.68914,4.8163314,20.627344,13.957452,6165.839,Southern California,school,True,Nix Construction
84861.85,7.1524477,6.025444,2.6908433,4.825676,20.646776,13.964272,6179.587,Central States,school,True,Nix Construction
84754.08,7.1403246,6.0022335,2.6895823,4.8195405,20.632746,13.959787,6169.95,Northwest,school,True,Nix Construction
84697.94,7.137682,5.9987235,2.6892192,4.817903,20.630943,13.958371,6168.544,Southern California,school,True,Nix Construction
84742.19,7.1426783,6.007438,2.6902218,4.8211737,20.640898,13.960139,6171.212,Southern California,school,True,Nix Construction
85897.52,7.2261486,6.1622486,2.709266,4.9114065,20.774464,14.028895,6204.0596,Southwest,school,True,Nix Construction
84849.03,7.1611466,6.0153747,2.6909735,4.8248806,20.653753,13.964888,6169.7715,Northern California ,school,True,Nix Construction
84939.33,7.1744747,6.027838,2.6915874,4.841417,20.663065,13.970094,6173.6772,Northern California ,school,True,Nix Construction
85152.16,7.1944118,6.138631,2.6991413,4.8659754,20.727772,13.988294,6200.538,Northern California ,school,True,Nix Construction
84934.28,7.15789,6.024324,2.6911814,4.8430257,20.663685,13.968893,6176.248,Great Lakes,school,True,Nix Construction
84942.664,7.1721663,6.0450554,2.6935418,4.836615,20.661184,13.975317,6176.836,Northern California ,school,True,Nix Construction
84794.484,7.151683,6.010362,2.690102,4.824506,20.649326,13.962821,6172.413,Northwest,school,True,Nix Construction
84807.45,7.1475077,6.0150986,2.6911263,4.8287487,20.648333,13.9629965,6174.4585,Southwest,school,True,Nix Construction
84833.83,7.165196,6.0367613,2.6907747,4.8307986,20.668718,13.966618,6175.158,Southeast,school,True,Nix Construction
84680.71,7.139685,5.99493,2.6891704,4.815758,20.628864,13.957924,6165.906,Southern California,school,True,Nix Construction
84690.12,7.1387887,5.9949694,2.6892898,4.817357,20.630669,13.957864,6166.4487,Southeast,school,True,Nix Construction
85224.38,7.1944613,6.0877967,2.6981645,4.883669,20.705374,13.98666,6189.2603,Southern California,school,True,Nix Construction
85009.07,7.1701536,6.0733924,2.695312,4.8563547,20.68996,13.977419,6182.016,Southern California,school,True,Nix Construction
84785.805,7.147643,6.0220866,2.690282,4.8198786,20.639515,13.963217,6170.6826,Southern California,school,True,Nix Construction
84786.5,7.15161,6.025231,2.6915874,4.833334,20.648975,13.9625435,6171.534,Southern California,school,True,Nix Construction
84761.586,7.1444206,6.014673,2.6900136,4.818942,20.639662,13.960924,6173.64,Northern California ,school,True,Nix Construction
84776.37,7.1521635,6.023343,2.6907995,4.8259435,20.646538,13.964041,6173.358,Northern California ,school,True,Nix Construction
84742.96,7.143709,6.003469,2.6897805,4.82358,20.635927,13.961022,6167.916,Southern California,school,True,Nix Construction
84887.39,7.1489706,6.0112295,2.690391,4.828251,20.651522,13.962202,6173.1377,Northwest,school,True,Nix Construction
84682.125,7.1370654,5.9969172,2.689068,4.8131986,20.62777,13.957628,6167.8354,Northeast,school,True,Nix Construction
85306.08,7.2006755,6.081389,2.6949885,4.859737,20.714598,13.988559,6183.9673,Southern California,school,True,Nix Construction
84965.25,7.1665936,6.0465198,2.6913724,4.840022,20.666079,13.978078,6175.8896,Southwest,school,True,Nix Construction
84691.664,7.1416335,5.9974837,2.6892805,4.817076,20.630085,13.95813,6167.2344,Southern California,school,True,Nix Construction
84657.24,7.1342263,5.9903774,2.6889474,4.812116,20.623405,13.9569235,6165.5283,Southern California,school,True,Nix Construction
85072.18,7.169168,6.06171,2.6949766,4.8478146,20.698671,13.980125,6195.3433,Northeast,school,True,Nix Construction
84678.48,7.139678,6.001418,2.6893241,4.8145227,20.63109,13.957965,6167.4014,Central States,school,True,Nix Construction
84726.13,7.1489716,6.008725,2.689851,4.820883,20.640753,13.961629,6172.814,Central States,school,True,Nix Construction
85124.51,7.1906347,6.114303,2.6961217,4.8685136,20.708635,13.9904375,6186.865,Southwest,school,True,Nix Construction
85731.82,7.2211604,6.1874304,2.7015517,4.8868203,20.777178,14.008121,6242.041,Southwest,school,True,Nix Construction
84710.055,7.140759,6.0052314,2.6894872,4.816285,20.632574,13.959688,6170.7773,Southeast,school,True,Nix Construction
84702.664,7.1445494,6.004264,2.6897361,4.8174887,20.637535,13.958763,6167.2534,Northeast,school,True,Nix Construction
85133.21,7.1936297,6.052038,2.6934707,4.8551407,20.689983,13.98197,6176.85,Northern California ,school,True,Nix Construction
84729.14,7.1426535,6.002392,2.689794,4.8239026,20.637764,13.960296,6169.672,Northern California ,school,True,Nix Construction
84936.27,7.1546383,6.0270286,2.6920753,4.8346763,20.668934,13.966409,6174.1084,Northern California ,school,True,Nix Construction
84736.68,7.1440163,6.011864,2.6905234,4.8237147,20.639832,13.95997,6173.0312,Southeast,school,True,Nix Construction
85239.76,7.1738005,6.1030087,2.6961875,4.856858,20.72555,13.987929,6187.0254,Northeast,school,True,Nix Construction
84904.95,7.147451,6.030486,2.691844,4.8260293,20.657104,13.964467,6185.5645,Northeast,school,True,Nix Construction
85835.32,7.215893,6.1547785,2.7023916,4.8971767,20.746702,14.020226,6200.748,Northeast,school,True,Nix Construction
84717.766,7.1460743,6.0085034,2.689702,4.822089,20.6361,13.959829,6168.311,Northern California ,school,True,Nix Construction
84902.49,7.164309,6.033263,2.6928148,4.842355,20.666134,13.970035,6185.082,Southern California,school,True,Nix Construction
84769.3,7.1455793,6.011314,2.689896,4.817048,20.640802,13.959852,6171.2593,Northern California ,school,True,Nix Construction
84758.71,7.1446037,6.01181,2.6902716,4.824148,20.64628,13.961103,6175.185,Northeast,school,True,Nix Construction
84664.016,7.135895,5.99593,2.6892052,4.814106,20.625748,13.95717,6165.6836,Southern California,school,True,Nix Construction
84700.06,7.137549,5.9959555,2.6892076,4.815816,20.629051,13.958116,6167.2544,Great Lakes,school,True,Nix Construction
84752.09,7.1442175,6.012808,2.6899176,4.821332,20.645756,13.960661,6174.9976,Southeast,school,True,Nix Construction
84866.33,7.152357,6.0305867,2.6913435,4.832852,20.64886,13.966387,6171.331,Southwest,school,True,Nix Construction
84889.95,7.1640086,6.0403233,2.6926239,4.8434234,20.66196,13.966683,6176.974,Southeast,school,True,Nix Construction
84763.92,7.1509776,6.0137706,2.6902673,4.8271255,20.642048,13.963829,6172.405,Southern California,school,True,Nix Construction
84717.27,7.14042,6.0019355,2.6894267,4.817289,20.633371,13.959469,6170.103,Southern California,school,True,Nix Construction
84670.68,7.1371317,5.995847,2.6892595,4.8162436,20.630348,13.957461,6167.281,Southern California,school,True,Nix Construction
84666.72,7.1355085,5.9927254,2.6891165,4.8133926,20.626135,13.9572735,6166.2046,Southern California,school,True,Nix Construction
84837.36,7.1546326,6.0397773,2.690661,4.825229,20.652485,13.96564,6176.5312,Southwest,school,True,Nix Construction
84948.125,7.1684546,6.046201,2.693046,4.852242,20.690264,13.971833,6175.0415,Southern California,school,True,Nix Construction
84665.17,7.136943,5.995197,2.6892562,4.814873,20.627722,13.957153,6166.289,Southeast,school,True,Nix Construction
84974.47,7.161798,6.0397134,2.6920056,4.8402324,20.670017,13.971752,6181.977,Northeast,school,True,Nix Construction
84731.81,7.1463833,6.0063863,2.6898136,4.8230677,20.642387,13.961123,6173.107,Northeast,school,True,Nix Construction
84710.45,7.1402574,6.001329,2.6894858,4.8164945,20.63063,13.959211,6168.7,Southern California,school,True,Nix Construction
84757.55,7.148194,6.021634,2.6909726,4.8239098,20.645258,13.962996,6172.2153,Northeast,school,True,Nix Construction
84836.945,7.169473,6.0213437,2.69144,4.837572,20.657715,13.966859,6175.275,Southern California,school,True,Nix Construction
86606.36,7.313246,6.3529835,2.723877,4.984122,20.87186,14.09231,6233.824,Southern California,school,True,Nix Construction
85400.055,7.1964498,6.104289,2.7018747,4.884061,20.742966,13.996322,6202.0425,Southwest,school,True,Nix Construction
84772.11,7.148221,6.0202975,2.6905413,4.824582,20.64394,13.9622755,6168.6865,Southern California,school,True,Nix Construction
85124.14,7.177515,6.060451,2.6960166,4.8657823,20.703915,13.978396,6179.4897,Southern California,school,True,Nix Construction
84826.07,7.148466,6.023249,2.6912346,4.831514,20.647907,13.962844,6169.687,Northeast,school,True,Nix Construction
85639.73,7.2080574,6.138648,2.7050433,4.9103317,20.730587,14.01319,6209.0425,Northern California ,school,True,Nix Construction
85574.89,7.2007155,6.0936666,2.698487,4.891081,20.766375,14.002884,6201.5806,Southern California,school,True,Nix Construction
85155.52,7.184479,6.0545616,2.6937392,4.8596563,20.691862,13.988289,6184.4414,Southwest,school,True,Nix Construction
84921.305,7.1681247,6.040399,2.6924303,4.8332105,20.675926,13.972829,6181.3804,Northern California ,school,True,Nix Construction
84893.5,7.1633997,6.045815,2.693213,4.840797,20.670946,13.970118,6173.9526,Southern California,school,True,Nix Construction
84861.18,7.157833,6.0534415,2.6910787,4.8367467,20.654018,13.972352,6180.042,Northern California ,school,True,Nix Construction
84897.88,7.168827,6.0264773,2.691984,4.833538,20.65521,13.970318,6174.498,Northern California ,school,True,Nix Construction
84794.46,7.1451564,6.0075097,2.690364,4.8297787,20.646011,13.962381,6173.669,Northeast,school,True,Nix Construction
84663.375,7.135258,5.990816,2.6889575,4.812999,20.624983,13.957062,6165.6353,Southern California,school,True,Nix Construction
86122.805,7.221308,6.1573973,2.7049944,4.918924,20.794662,14.0427,6219.7393,Northeast,school,True,Nix Construction
84813.59,7.1547046,6.028063,2.690422,4.8309712,20.648964,13.963907,6173.911,Southeast,school,True,Nix Construction
84787.016,7.1471562,6.013637,2.6901863,4.8322678,20.648176,13.962251,6169.268,Southwest,school,True,Nix Construction
84816.37,7.150249,6.0308766,2.69093,4.8287363,20.650503,13.965986,6173.435,Southwest,school,True,Nix Construction
85490.77,7.2056293,6.1265764,2.6982293,4.8688226,20.754055,14.004772,6197.058,Northern California ,school,True,Nix Construction
84664.94,7.1349998,5.99406,2.6890209,4.812425,20.625156,13.956957,6167.038,Northern California ,school,True,Nix Construction
85695.49,7.217498,6.1544466,2.7068472,4.8886223,20.74838,14.012856,6247.576,Southwest,school,True,Nix Construction
85520.6,7.1938252,6.131975,2.7003381,4.8697467,20.720217,13.996336,6212.5493,Southeast,school,True,Nix Construction
